"COMID","Longitude","Latitude","dataset_source"
6743708,-71.682594,42.982247,"NH_DES_2026"
6730207,-71.930497,43.818692,"NH_DES_2026"
5846114,-70.778485,43.069322,"NH_DES_2026"
5847716,-71.076626,43.238821,"NH_DES_2026"
5849262,-70.826761,42.989708,"NH_DES_2026"
9329234,-72.18037,43.41573,"NH_DES_2026"
9343719,-72.23223,42.7365,"NH_DES_2026"
4592981,-71.534725,44.683616,"NH_DES_2026"
4593187,-71.504094,44.868166,"NH_DES_2026"
6777957,-72.214519,42.971142,"NH_DES_2026"
19334449,-71.225347,44.686214,"NH_DES_2026"
9311693,-71.130312,44.121906,"NH_DES_2026"
6075267,-71.556219,42.726617,"NH_DES_2026"
6745478,-71.2455,42.7595,"NH_DES_2026"
6745478,-71.2504,42.7612,"NH_DES_2026"
9326856,-72.163561,43.807535,"NH_DES_2026"
9327030,-72.270774,43.69188,"NH_DES_2026"
6761124,-71.918803,43.267502,"NH_DES_2026"
6738510,-71.465396,43.532541,"NH_DES_2026"
6745456,-71.245119,42.764633,"NH_DES_2026"
6744082,-71.555396,42.898046,"NH_DES_2026"
6744132,-71.545634,42.889363,"NH_DES_2026"
6744132,-71.536958,42.885895,"NH_DES_2026"
6743982,-71.54335,42.957422,"NH_DES_2026"
6743982,-71.538538,42.948088,"NH_DES_2026"
5848228,-71.04968,43.017954,"NH_DES_2026"
5845302,-70.81653,43.008638,"NH_DES_2026"
5845302,-70.81744,43.005673,"NH_DES_2026"
5845576,-70.801755,43.016533,"NH_DES_2026"
5848228,-71.048192,43.012209,"NH_DES_2026"
5845302,-70.815692,43.010632,"NH_DES_2026"
5845302,-70.816769,43.008909,"NH_DES_2026"
6745856,-71.203056,42.817215,"NH_DES_2026"
6744694,-71.246866,42.802303,"NH_DES_2026"
5845296,-70.825857,43.014223,"NH_DES_2026"
6746370,-71.529881,42.81993,"NH_DES_2026"
6744130,-71.51293,42.89298,"NH_DES_2026"
6740240,-71.38987,43.30312,"NH_DES_2026"
6744084,-71.607674,42.892034,"NH_DES_2026"
6744060,-71.6035,42.896688,"NH_DES_2026"
6744084,-71.6086,42.891824,"NH_DES_2026"
6745478,-71.247627,42.759092,"NH_DES_2026"
6745478,-71.249438,42.760134,"NH_DES_2026"
6745404,-71.50037,42.89477,"NH_DES_2026"
6744044,-71.51237,42.89947,"NH_DES_2026"
6744130,-71.514357,42.893282,"NH_DES_2026"
19335227,-71.14313,44.45325,"NH_DES_2026"
6745438,-71.57075,42.80217,"NH_DES_2026"
9330700,-72.328,43.146,"NH_DES_2026"
6745404,-71.490972,42.863175,"NH_DES_2026"
6745872,-71.48708,42.862586,"NH_DES_2026"
6745404,-71.489325,42.867808,"NH_DES_2026"
6745404,-71.493716,42.875658,"NH_DES_2026"
6745872,-71.479897,42.874441,"NH_DES_2026"
6738706,-71.2796,43.646518,"NH_DES_2026"
6738706,-71.2798,43.645568,"NH_DES_2026"
6740040,-71.54867,43.338265,"NH_DES_2026"
6740040,-71.54855,43.33855,"NH_DES_2026"
6740040,-71.548322,43.33803,"NH_DES_2026"
4594209,-71.691902,44.296937,"NH_DES_2026"
19335013,-71.150703,44.453905,"NH_DES_2026"
19335013,-71.149811,44.45413,"NH_DES_2026"
19335013,-71.150903,44.453886,"NH_DES_2026"
4594163,-71.5526,44.3054,"NH_DES_2026"
4594163,-71.5527,44.3059,"NH_DES_2026"
6739864,-71.42,43.4376,"NH_DES_2026"
5845006,-70.916241,43.172947,"NH_DES_2026"
5844996,-70.911144,43.173675,"NH_DES_2026"
6745386,-71.398966,42.918033,"NH_DES_2026"
6745386,-71.398916,42.918383,"NH_DES_2026"
6745386,-71.398533,42.9187,"NH_DES_2026"
5849510,-70.825133,42.92655,"NH_DES_2026"
5849510,-70.8263,42.9256,"NH_DES_2026"
5845576,-70.783467,43.022106,"NH_DES_2026"
5849246,-70.796346,42.990445,"NH_DES_2026"
5845144,-70.837125,43.100937,"NH_DES_2026"
6744322,-71.330267,42.870569,"NH_DES_2026"
6744322,-71.333431,42.861604,"NH_DES_2026"
5845280,-70.739223,43.030815,"NH_DES_2026"
5845576,-70.748841,43.036395,"NH_DES_2026"
5846232,-70.74679,43.045367,"NH_DES_2026"
5845576,-70.783603,43.022041,"NH_DES_2026"
5849246,-70.796151,42.992074,"NH_DES_2026"
5845582,-70.744876,43.017619,"NH_DES_2026"
6739840,-71.670647,43.415502,"NH_DES_2026"
5849262,-70.826258,42.987259,"NH_DES_2026"
5849262,-70.816944,42.9825,"NH_DES_2026"
5849266,-70.806278,42.970029,"NH_DES_2026"
5849410,-70.840679,42.963053,"NH_DES_2026"
5849278,-70.829136,42.97084,"NH_DES_2026"
5849404,-70.838069,42.967105,"NH_DES_2026"
6744618,-71.296364,42.804389,"NH_DES_2026"
6744618,-71.298641,42.805081,"NH_DES_2026"
6745596,-71.54861,42.79778,"NH_DES_2026"
6745436,-71.55919,42.80275,"NH_DES_2026"
6744572,-71.56083,42.79917,"NH_DES_2026"
6745438,-71.56552,42.80071,"NH_DES_2026"
6745596,-71.53972,42.80306,"NH_DES_2026"
6745442,-71.50722,42.78778,"NH_DES_2026"
6745442,-71.49861,42.79111,"NH_DES_2026"
6745988,-71.47691,42.78932,"NH_DES_2026"
6744536,-71.51206,42.80464,"NH_DES_2026"
6745986,-71.5046,42.8133,"NH_DES_2026"
6744602,-71.47917,42.79278,"NH_DES_2026"
6745596,-71.54305,42.80444,"NH_DES_2026"
6745982,-71.52459,42.79921,"NH_DES_2026"
6745982,-71.52378,42.80502,"NH_DES_2026"
6745596,-71.54894,42.8001,"NH_DES_2026"
6744606,-71.47472,42.79139,"NH_DES_2026"
6745984,-71.48448,42.79373,"NH_DES_2026"
6745986,-71.498878,42.804728,"NH_DES_2026"
6745980,-71.51281,42.80232,"NH_DES_2026"
9329750,-72.17122,43.34478,"NH_DES_2026"
6777011,-72.216083,43.1273,"NH_DES_2026"
5844994,-70.905328,43.173697,"NH_DES_2026"
5844998,-70.917234,43.17371,"NH_DES_2026"
6740400,-71.480527,43.213688,"NH_DES_2026"
6740416,-71.474201,43.20737,"NH_DES_2026"
6740428,-71.476557,43.2067,"NH_DES_2026"
6740442,-71.480744,43.201261,"NH_DES_2026"
5849510,-70.825129,42.926555,"NH_DES_2026"
5849304,-70.821044,42.925689,"NH_DES_2026"
5849304,-70.82373,42.925954,"NH_DES_2026"
5849510,-70.826618,42.92831,"NH_DES_2026"
5844574,-70.995917,43.324886,"NH_DES_2026"
5844574,-70.993987,43.322445,"NH_DES_2026"
5844558,-70.996319,43.327536,"NH_DES_2026"
6743744,-71.7342,42.9609,"NH_DES_2026"
6745430,-71.4271,42.8184,"NH_DES_2026"
6738814,-71.439098,43.59576,"NH_DES_2026"
9330724,-72.41068,43.13078,"NH_DES_2026"
6744132,-71.542925,42.897755,"NH_DES_2026"
6744132,-71.539459,42.893754,"NH_DES_2026"
6744080,-71.547254,42.897598,"NH_DES_2026"
6744080,-71.546948,42.892638,"NH_DES_2026"
6744318,-71.3512,42.8536,"NH_DES_2026"
6744318,-71.3459,42.8599,"NH_DES_2026"
6739956,-71.248056,43.38,"NH_DES_2026"
6745806,-71.459462,42.896174,"NH_DES_2026"
6745806,-71.461877,42.900035,"NH_DES_2026"
6745872,-71.468136,42.884752,"NH_DES_2026"
6745812,-71.464548,42.887501,"NH_DES_2026"
6746428,-71.466254,42.887236,"NH_DES_2026"
6746428,-71.467866,42.887384,"NH_DES_2026"
6746428,-71.469136,42.88819,"NH_DES_2026"
6746428,-71.468952,42.889429,"NH_DES_2026"
6746428,-71.4689,42.890706,"NH_DES_2026"
6745824,-71.46771,42.884984,"NH_DES_2026"
6746428,-71.469512,42.893066,"NH_DES_2026"
6746428,-71.469726,42.893935,"NH_DES_2026"
6745806,-71.462744,42.891376,"NH_DES_2026"
6745812,-71.463702,42.888244,"NH_DES_2026"
6745806,-71.46294,42.891479,"NH_DES_2026"
6745806,-71.460989,42.893759,"NH_DES_2026"
6744318,-71.3475,42.861,"NH_DES_2026"
6745812,-71.4639,42.8877,"NH_DES_2026"
6745812,-71.4643,42.8873,"NH_DES_2026"
6745812,-71.4647,42.8867,"NH_DES_2026"
6745406,-71.4674,42.8853,"NH_DES_2026"
6745806,-71.4657,42.8941,"NH_DES_2026"
6745806,-71.464,42.8943,"NH_DES_2026"
6745824,-71.4672,42.8852,"NH_DES_2026"
6745806,-71.4654,42.8929,"NH_DES_2026"
5845114,-70.9014,43.1213,"NH_DES_2026"
5845114,-70.9037,43.126,"NH_DES_2026"
9311715,-71.2954,44.0856,"NH_DES_2026"
6745386,-71.398633,42.91715,"NH_DES_2026"
6745440,-71.345023,42.817312,"NH_DES_2026"
6745440,-71.348052,42.831294,"NH_DES_2026"
6744336,-71.34617,42.847886,"NH_DES_2026"
6744322,-71.335458,42.860143,"NH_DES_2026"
6744352,-71.373615,42.850812,"NH_DES_2026"
6744030,-71.341373,42.908574,"NH_DES_2026"
6746366,-71.4887,42.8524,"NH_DES_2026"
6746366,-71.4892,42.8575,"NH_DES_2026"
6746366,-71.4904,42.8523,"NH_DES_2026"
6778263,-72.1833,42.8196,"NH_DES_2026"
6744112,-71.072397,42.894566,"NH_DES_2026"
6744112,-71.075531,42.895471,"NH_DES_2026"
6744112,-71.081105,42.897615,"NH_DES_2026"
6745662,-71.0711,42.893712,"NH_DES_2026"
6745668,-71.068607,42.894788,"NH_DES_2026"
6745672,-71.068934,42.889479,"NH_DES_2026"
6744146,-71.074518,42.890508,"NH_DES_2026"
6744112,-71.074966,42.896662,"NH_DES_2026"
6744112,-71.077454,42.898115,"NH_DES_2026"
6744112,-71.074045,42.895446,"NH_DES_2026"
6743922,-71.4514,42.9219,"NH_DES_2026"
6743952,-71.4222,42.9206,"NH_DES_2026"
6743868,-71.3758,42.9403,"NH_DES_2026"
6744062,-71.3399,42.9052,"NH_DES_2026"
6745398,-71.389,42.8975,"NH_DES_2026"
6744106,-71.4371,42.898,"NH_DES_2026"
6745420,-71.4274,42.8445,"NH_DES_2026"
6777963,-72.345369,42.976242,"NH_DES_2026"
6738714,-71.20637,43.63262,"NH_DES_2026"
9329904,-72.0985,43.3128,"NH_DES_2026"
9329904,-72.0999,43.3129,"NH_DES_2026"
6744318,-71.346,42.8596,"NH_DES_2026"
6744618,-71.2956,42.8023,"NH_DES_2026"
6744618,-71.3011,42.8028,"NH_DES_2026"
6744618,-71.2997,42.8042,"NH_DES_2026"
6744618,-71.297,42.8001,"NH_DES_2026"
6740622,-71.432784,43.12437,"NH_DES_2026"
6738650,-71.5058,43.672096,"NH_DES_2026"
6738650,-71.504129,43.669514,"NH_DES_2026"
6744210,-71.010727,42.875634,"NH_DES_2026"
4594723,-71.672943,44.344347,"NH_DES_2026"
5849262,-70.82757,42.974476,"NH_DES_2026"
6744654,-71.413647,42.780911,"NH_DES_2026"
19334991,-71.1906,44.4966,"NH_DES_2026"
19334991,-71.1892,44.4961,"NH_DES_2026"
19334991,-71.1902,44.4957,"NH_DES_2026"
5850684,-71.173998,42.991925,"NH_DES_2026"
6744702,-71.23295,42.76289,"NH_DES_2026"
5845274,-70.9163,43.0234,"NH_DES_2026"
6743834,-71.470651,42.946035,"NH_DES_2026"
6745688,-71.471619,42.948232,"NH_DES_2026"
6745688,-71.471786,42.949418,"NH_DES_2026"
6745698,-71.468882,42.938456,"NH_DES_2026"
6743834,-71.469886,42.94466,"NH_DES_2026"
9330312,-72.424553,43.24206,"NH_DES_2026"
6741390,-71.6403,43.314,"NH_DES_2026"
6746430,-71.195763,42.820515,"NH_DES_2026"
6746430,-71.19689,42.816879,"NH_DES_2026"
6741382,-71.31417,43.32386,"NH_DES_2026"
6740040,-71.548362,43.338373,"NH_DES_2026"
6740040,-71.547954,43.33827,"NH_DES_2026"
4594163,-71.54717,44.307113,"NH_DES_2026"
6739650,-71.179005,43.475668,"NH_DES_2026"
6739666,-71.180393,43.471217,"NH_DES_2026"
4594519,-71.360913,44.496956,"NH_DES_2026"
4593881,-71.357534,44.49775,"NH_DES_2026"
19335219,-71.152212,44.460021,"NH_DES_2026"
6744132,-71.536906,42.885808,"NH_DES_2026"
6744082,-71.555151,42.897976,"NH_DES_2026"
6744132,-71.545538,42.889369,"NH_DES_2026"
5849510,-70.8251,42.9266,"NH_DES_2026"
5849304,-70.8238,42.926,"NH_DES_2026"
5849510,-70.8266,42.9258,"NH_DES_2026"
6744318,-71.3482,42.8537,"NH_DES_2026"
9316299,-71.2684,43.8402,"NH_DES_2026"
5846314,-70.872241,43.194991,"NH_DES_2026"
166174387,-72.033173,42.914125,"NH_DES_2026"
5850732,-71.003212,42.964912,"NH_DES_2026"
6777963,-72.33969,42.975307,"NH_DES_2026"
6777963,-72.343026,42.976006,"NH_DES_2026"
6777969,-72.334667,42.968886,"NH_DES_2026"
6777969,-72.335192,42.969663,"NH_DES_2026"
4594167,-71.789058,44.307769,"NH_DES_2026"
4594167,-71.794744,44.304742,"NH_DES_2026"
5844986,-70.8967,43.1764,"NH_DES_2026"
5844986,-70.9004,43.174,"NH_DES_2026"
5844986,-70.9002,43.1742,"NH_DES_2026"
5844998,-70.9173,43.1737,"NH_DES_2026"
6745866,-71.576808,42.881172,"NH_DES_2026"
6745706,-71.300215,42.905601,"NH_DES_2026"
6745754,-71.21284,42.864512,"NH_DES_2026"
6744694,-71.25281,42.800851,"NH_DES_2026"
6745870,-71.17168,42.8082,"NH_DES_2026"
6745932,-71.294655,42.788144,"NH_DES_2026"
6745622,-71.060693,42.918186,"NH_DES_2026"
6741760,-71.757563,43.456638,"NH_DES_2026"
6746366,-71.491344,42.849599,"NH_DES_2026"
6742202,-71.379468,43.004451,"NH_DES_2026"
6746370,-71.526176,42.820122,"NH_DES_2026"
6746372,-71.38589,42.799405,"NH_DES_2026"
6745856,-71.208982,42.821231,"NH_DES_2026"
9326434,-71.968903,43.958916,"NH_DES_2026"
6743982,-71.541808,42.951348,"NH_DES_2026"
6743982,-71.545618,42.952662,"NH_DES_2026"
6743982,-71.543257,42.951149,"NH_DES_2026"
5847876,-71.11,43.155,"NH_DES_2026"
5847876,-71.108611,43.155278,"NH_DES_2026"
5847882,-71.111111,43.150278,"NH_DES_2026"
5847898,-71.113056,43.148611,"NH_DES_2026"
9331198,-72.038303,43.410119,"NH_DES_2026"
6738754,-71.49771,43.65608,"NH_DES_2026"
6738698,-71.45713,43.7042,"NH_DES_2026"
6738698,-71.45557,43.70222,"NH_DES_2026"
5843484,-71.0279,43.5402,"NH_DES_2026"
5843482,-71.0315,43.5379,"NH_DES_2026"
5843484,-71.0304,43.5376,"NH_DES_2026"
5843470,-71.0328,43.5399,"NH_DES_2026"
9330458,-72.205773,43.208084,"NH_DES_2026"
9330458,-72.20316,43.207164,"NH_DES_2026"
9330458,-72.204599,43.2076,"NH_DES_2026"
6744338,-71.08602,42.84532,"NH_DES_2026"
6745438,-71.58255,42.80253,"NH_DES_2026"
6745438,-71.5747,42.80147,"NH_DES_2026"
6745438,-71.57059,42.80159,"NH_DES_2026"
6745438,-71.56919,42.80106,"NH_DES_2026"
6745438,-71.56397,42.8005,"NH_DES_2026"
6744572,-71.56131,42.7985,"NH_DES_2026"
5846484,-70.76521,43.05558,"NH_DES_2026"
5845210,-70.77732,43.05423,"NH_DES_2026"
5846482,-70.7622,43.04537,"NH_DES_2026"
166174446,-72.0946,42.9366,"NH_DES_2026"
6739752,-71.5857,43.4412,"NH_DES_2026"
6739752,-71.5861,43.4413,"NH_DES_2026"
6744210,-71.00985,42.876186,"NH_DES_2026"
19334991,-71.1909,44.4952,"NH_DES_2026"
19334991,-71.1929,44.4937,"NH_DES_2026"
6744618,-71.297912,42.805618,"NH_DES_2026"
6744618,-71.29644,42.804315,"NH_DES_2026"
6746370,-71.533214,42.817985,"NH_DES_2026"
4594599,-71.624269,44.265401,"NH_DES_2026"
4594599,-71.624786,44.265379,"NH_DES_2026"
4594599,-71.62731,44.266168,"NH_DES_2026"
4594209,-71.69292,44.29711,"NH_DES_2026"
9327886,-72.331639,43.61609,"NH_DES_2026"
9327886,-72.331646,43.615161,"NH_DES_2026"
19335013,-71.149967,44.45452,"NH_DES_2026"
19335013,-71.145418,44.45549,"NH_DES_2026"
19335013,-71.151094,44.456972,"NH_DES_2026"
19335013,-71.151485,44.456858,"NH_DES_2026"
19335013,-71.152175,44.456809,"NH_DES_2026"
19335013,-71.152203,44.456725,"NH_DES_2026"
19335013,-71.151132,44.455718,"NH_DES_2026"
6745710,-71.456428,42.934828,"NH_DES_2026"
6744620,-71.3159,42.8031,"NH_DES_2026"
6744620,-71.3143,42.8037,"NH_DES_2026"
6744620,-71.3139,42.8005,"NH_DES_2026"
6744620,-71.3135,42.8032,"NH_DES_2026"
6744620,-71.3137,42.8043,"NH_DES_2026"
6740072,-71.6415,43.3274,"NH_DES_2026"
19334991,-71.193561,44.493089,"NH_DES_2026"
19334991,-71.194711,44.492219,"NH_DES_2026"
4482925,-75.18541667,40.20161111,"Breitmeyer_2023"
4482925,-75.17188889,40.21011111,"Breitmeyer_2023"
4482913,-75.16572222,40.21266667,"Breitmeyer_2023"
4482913,-75.15980556,40.2165,"Breitmeyer_2023"
4482913,-75.15705556,40.21725,"Breitmeyer_2023"
4482903,-75.15163889,40.2195,"Breitmeyer_2023"
4482891,-75.14461681,40.22344124,"Breitmeyer_2023"
4482889,-75.14545013,40.22510787,"Breitmeyer_2023"
4482891,-75.13427778,40.22463889,"Breitmeyer_2023"
4482885,-75.13100532,40.22455238,"Breitmeyer_2023"
4482885,-75.11961605,40.22927456,"Breitmeyer_2023"
4482883,-75.10186111,40.23258333,"Breitmeyer_2023"
4480911,-74.95683424,40.17399824,"Breitmeyer_2023"
6128611,-71.55,41.85,"Zhang_2016"
6128675,-71.44,41.82,"Zhang_2016"
6130035,-71.49,41.87,"Zhang_2016"
6128891,-71.4,41.77,"Zhang_2016"
6129061,-71.38,41.71,"Zhang_2016"
6130749,-71.39,41.7,"Zhang_2016"
6129087,-71.42,41.7,"Zhang_2016"
6129089,-71.46,41.7,"Zhang_2016"
NA,-71.45,41.65,"Zhang_2016"
6129703,-71.44,41.64,"Zhang_2016"
6129719,-71.47,41.61,"Zhang_2016"
6129315,-71.48,41.55,"Zhang_2016"
6129341,-71.44,41.52,"Zhang_2016"
6131435,-71.45,41.49,"Zhang_2016"
6131445,-71.45,41.47,"Zhang_2016"
6131447,-71.45,41.45,"Zhang_2016"
6140308,-71.56,41.54,"Zhang_2016"
6140762,-71.56,41.49,"Zhang_2016"
6140842,-71.63,41.45,"Zhang_2016"
6141100,-71.75,41.41,"Zhang_2016"
6140854,-71.82,41.45,"Zhang_2016"
6140876,-71.8,41.44,"Zhang_2016"
6140010,-71.69,41.58,"Zhang_2016"
6141198,-71.62,41.37,"Zhang_2016"
6130755,-71.29,41.67,"Zhang_2016"
NA,-71.28,41.67,"Zhang_2016"
NA,-71.27,41.66,"Zhang_2016"
6231872,-73.93,40.87,"Zhang_2016"
6249760,-74.19,40.91,"Zhang_2016"
6251098,-74.13,40.91,"Zhang_2016"
6232986,-74.04,40.71,"Zhang_2016"
6251384,-74.15,40.73,"Zhang_2016"
6251234,-74.12,40.83,"Zhang_2016"
9485910,-75.23317,39.417041,"Goodrow_2020"
6246784,-74.411516,41.05072,"Goodrow_2020"
9480992,-75.459884,39.579047,"Goodrow_2020"
9442461,-74.32243,40.008695,"Goodrow_2020"
4492158,-74.569568,39.989643,"Goodrow_2020"
9441311,-74.144155,40.073831,"Goodrow_2020"
4492176,-74.569972,39.971195,"Goodrow_2020"
6251098,-74.127131,40.883793,"Goodrow_2020"
26928189,-74.252702,40.008279,"Goodrow_2020"
9515730,-74.389158,40.486965,"Goodrow_2020"
4495714,-75.182366,39.857137,"Goodrow_2020"
8942031,-120.025,39.235833,"Bai_Son_2021"
8932122,-119.865556,39.510556,"Bai_Son_2021"
8932654,-119.770556,39.521389,"Bai_Son_2021"
8932654,-119.729167,39.513889,"Bai_Son_2021"
8932212,-119.705556,39.517222,"Bai_Son_2021"
8932668,-119.668889,39.510833,"Bai_Son_2021"
8931816,-119.486667,39.564722,"Bai_Son_2021"
946050023,-119.456944,39.849167,"Bai_Son_2021"
22070016,-115.019111,36.104722,"Bai_Son_2021"
22073682,-114.984722,36.0875,"Bai_Son_2021"
945010401,-114.943056,36.100278,"Bai_Son_2021"
25138724,-114.861222,36.120278,"Bai_Son_2021"
25138716,-114.820833,36.098889,"Bai_Son_2021"
25138752,-114.763611,36.026667,"Bai_Son_2021"
6712477,-70.07727601,44.32091242,"Maine_DEP_2026"
6712369,-70.20560915,44.49167884,"Maine_DEP_2026"
6713605,-69.96343,43.92110085,"Maine_DEP_2026"
6713619,-69.94059131,43.91562226,"Maine_DEP_2026"
6713653,-69.92447631,43.91410721,"Maine_DEP_2026"
6713601,-69.9132863,43.920684,"Maine_DEP_2026"
6710373,-70.67541944,44.50495116,"Maine_DEP_2026"
6713631,-69.97770232,43.91537109,"Maine_DEP_2026"
3325592,-69.98759354,44.26054045,"Maine_DEP_2026"
803171,-67.95641654,46.85431033,"Maine_DEP_2026"
805079,-68.001965,46.855837,"Maine_DEP_2026"
803173,-67.945572,46.842881,"Maine_DEP_2026"
803227,-67.834172,46.774198,"Maine_DEP_2026"
803191,-67.873656,46.807886,"Maine_DEP_2026"
807647,-68.454411,46.477459,"Maine_DEP_2026"
802939,-67.970287,46.77626,"Maine_DEP_2026"
19333987,-70.9952,44.945094,"Maine_DEP_2026"
5196894,-67.613888,45.207397,"Maine_DEP_2026"
1736534,-68.676976,44.991758,"Maine_DEP_2026"
6720701,-70.308192,43.909819,"Maine_DEP_2026"
1022630,-69.836038,45.622053,"Maine_DEP_2026"
803633,-68.04491543,46.84842744,"Maine_DEP_2026"
3325360,-69.55121457,44.42711865,"Maine_DEP_2026"
5203696,-69.5520942,44.21462806,"Maine_DEP_2026"
3325610,-69.92962654,44.26941036,"Maine_DEP_2026"
6720703,-70.316604,43.918076,"Maine_DEP_2026"
6720797,-70.304917,43.906385,"Maine_DEP_2026"
5204106,-69.48538714,44.14112284,"Maine_DEP_2026"
1700594,-68.627153,45.647315,"Maine_DEP_2026"
724862,-68.49540921,47.04313905,"Maine_DEP_2026"
3322412,-69.78106387,44.61176917,"Maine_DEP_2026"
6720651,-70.31411,43.928289,"Maine_DEP_2026"
3323514,-70.05167039,44.5208391,"Maine_DEP_2026"
3321194,-69.61261624,44.58809313,"Maine_DEP_2026"
3321194,-69.61371,44.586705,"Maine_DEP_2026"
3321152,-69.475291,44.621622,"Maine_DEP_2026"
3321438,-69.418964,44.513284,"Maine_DEP_2026"
1032581,-70.22107697,45.17348176,"Maine_DEP_2026"
6722283,-70.33008685,43.82112098,"Maine_DEP_2026"
4287295,-68.365832,47.317346,"Maine_DEP_2026"
5196756,-67.53903175,45.24691341,"Maine_DEP_2026"
3322528,-69.84222032,44.53861911,"Maine_DEP_2026"
5845464,-70.743958,43.316761,"Maine_DEP_2026"
5844730,-70.73814669,43.2989537,"Maine_DEP_2026"
5845464,-70.751298,43.332315,"Maine_DEP_2026"
3321366,-69.24585011,44.5165508,"Maine_DEP_2026"
3321240,-69.25010845,44.56327581,"Maine_DEP_2026"
1736912,-68.93543817,44.78084012,"Maine_DEP_2026"
6722369,-70.3568367,43.77358607,"Maine_DEP_2026"
6719219,-70.73411459,44.070508,"Maine_DEP_2026"
2685930,-69.131454,44.21586,"Maine_DEP_2026"
3325550,-69.852508,44.28562,"Maine_DEP_2026"
1737636,-69.054516,44.986092,"Maine_DEP_2026"
1735724,-68.91583091,44.91011455,"Maine_DEP_2026"
3325524,-69.77656623,44.3003904,"Maine_DEP_2026"
3322300,-69.58464276,44.61564954,"Maine_DEP_2026"
3322180,-69.63252325,44.68940515,"Maine_DEP_2026"
3322180,-69.63306825,44.70128215,"Maine_DEP_2026"
3322186,-69.7834956,44.72245164,"Maine_DEP_2026"
3325716,-69.763201,44.12443219,"Maine_DEP_2026"
3325392,-69.69816288,44.43563282,"Maine_DEP_2026"
3322064,-69.68006682,44.76775645,"Maine_DEP_2026"
3322438,-69.62966646,44.54454239,"Maine_DEP_2026"
9311197,-70.884805,44.241169,"Maine_DEP_2026"
804155,-68.05033,46.64438,"Maine_DEP_2026"
6720683,-70.319954,43.921455,"Maine_DEP_2026"
